Order ID,Order Date,Unit Price,Unit Price Tax,Shipping Charge,Total Discounts,Total Owed,Shipment Item Subtotal,Shipment Item Subtotal Tax,Quantity,Order Status,Shipment Status,Ship Date,Product Name
171-6123096-7513963,2023-12-20T13:45:59Z,190.68,34.32,6.1,0,225,190.68,34.32,1,Closed,Shipped,2023-12-20T22:21:48Z,Gala Super Scrub Set - Made of Steel - Black - Pack of 6
171-0608896-8807569,2023-12-20T13:45:59Z,54.24,9.76,12.2,0,128,108.48,19.52,2,Closed,Shipped,2023-12-20T16:38:05Z,"Colgate Vedshakti Toothpaste, Anti-Bacterial Paste For Whole Mouth Health, With Neem, Clove, And Honey, 100G, Freshening"
171-9259286-7641144,2023-12-19T16:50:41Z,91.47,16.47,12.2,0,215.88,182.94,32.94,2,Closed,Shipped,2023-12-20T22:22:00Z,Medimix Ayurvedic Anti Tan Face Wash for tan protection| With Aloe vera and Tanaka| 100 ml
171-3715533-9542731,2023-12-19T16:50:41Z,299,0,0,0,299,"1,110.86",146.14,1,Closed,Shipped,2023-12-20T04:39:15Z,My Cara XL (290mm) Organic Cotton Sanitary Pads/Napkins for Women | Ultra thin | Rash Free | Soft & Clean | Bio-degradable | Toxin Free | Organic Sanitary Pads With Wings|Disposal Pouch (Pack of 20)
171-9259286-7641144,2023-12-19T16:50:41Z,323.81,16.19,1.9,0,340,323.81,16.19,1,Closed,Shipped,2023-12-23T12:40:15Z,"Easygrow Mullein Tea Leaves - 100gm, 200 Cups, Herbal Tea for Lung Detox & Immunity - Loose Mullein Leaf for Lungs, Immunity & Sleep - (100 GM)"
171-1664179-0678704,2023-12-19T16:50:41Z,87.5,10.5,0,0,196,175,21,2,Closed,Shipped,2023-12-20T08:34:18Z,SSKR Shaving Alum - 2 Blocks of 100g Each
171-9259286-7641144,2023-12-19T16:50:41Z,507.97,91.43,6.1,0,599.4,507.97,91.43,1,Closed,Shipped,2023-12-20T16:38:01Z,"Indulekha Bringha, Shampoo, 580ml, for Hair Fall Control, with Bringharaj Extracts, Amla, Shikakai, Paraben-Free, for Men & Women"
171-3715533-9542731,2023-12-19T16:50:41Z,811.86,146.14,6.1,0,958,"1,110.86",146.14,1,Closed,Shipped,2023-12-20T04:39:15Z,"Herbalife Afresh Powder - 50 g (Lemon, Pack of 2)"
407-8251138-0221167,2023-12-10T11:44:49Z,312.71,56.29,12.2,0,738,625.42,112.58,2,Closed,Shipped,2023-12-10T20:47:10Z,"ELECTOMANIA ® 500ML Plastic Retractable Handheld Bidet Portable of Antislip, Bidet Angled Nozzle Spray with Travel Bag (Green)"
407-8363328-9376360,2023-12-05T12:11:44Z,487.29,87.71,6.1,0,575,487.29,87.71,1,Closed,Shipped,2023-12-05T15:33:39Z,SESA Ayurvedic Regain combo | Regain Refill pack 100ml + Regain Medicinal Shampoo 300ml
407-8792419-1465931,2023-11-30T11:03:00Z,"1,023.73",184.27,6.1,-60.39',"1,147.61","1,877.97",338.03,1,Closed,Shipped,2023-11-30T23:11:13Z,Cosrx Advanced Snail 92 All In One Cream (100ml)
407-8792419-1465931,2023-11-30T11:03:00Z,854.24,153.76,6.1,-50.41',957.59,"1,877.97",338.03,1,Closed,Shipped,2023-11-30T23:11:13Z,Cosrx Advanced Snail 96 Mucin Power Essence (100ml)
171-3181816-3510720,2023-11-29T16:41:58Z,156.78,28.22,6.1,0,185,366.1,65.9,1,Closed,Shipped,2023-11-30T11:35:20Z,Giffy Lemon & Active Salt Dishwash Liquid Gel 500ml (Pack of 2) Bottle|2x Faster Tough Grease Removal|Utensils Cleaning Dish Wash Liquid Super Saver Offer
171-3181816-3510720,2023-11-29T16:41:58Z,209.32,37.68,6.1,-12.35',234.65,366.1,65.9,1,Closed,Shipped,2023-11-30T11:35:20Z,Himalaya Baby Shampoo (400 ml)
171-0104535-2092301,2023-11-29T16:41:58Z,244.92,44.08,6.1,0,289,401.7,72.3,1,Closed,Shipped,2023-11-30T11:35:16Z,Deve Herbes Pure Vitamin E Oil Natural Therapeutic Grade 30ml
171-0104535-2092301,2023-11-29T16:41:58Z,156.78,28.22,6.1,-9.25',175.75,401.7,72.3,1,Closed,Shipped,2023-11-30T11:35:16Z,"Scotch-Brite Sponge Wipe Resusable Kitchen Cleaning Sponge- Easy to use, Multi- color & Biodegradable (pack of 3)"
407-3955229-1655545,2023-11-29T14:34:09Z,624.11,74.89,4.29,0,699,624.11,74.89,1,Closed,Shipped,2023-12-01T05:19:07Z,"Homemet Airtight Plastic Unbreakable Square Containers, Kitchen Storage Container, Grocery Container & Container Set - 1100ML (Pack Of 10)"
407-3358195-4412358,2023-11-28T12:36:49Z,237.14,11.86,0,0,249,237.14,11.86,1,Closed,Shipped,2023-11-29T05:49:45Z,Excelity Oil Bottle with Silicone Brush for Cooking BBQ Kitchen
407-8604388-4543552,2023-11-25T04:24:31Z,161.9,8.1,60,0,400,323.8,16.2,2,Closed,Shipped,2023-11-28T05:40:36Z,Sandu Bhringajeevani Liquid (450 ml)
407-9314373-7593957,2023-11-20T17:19:03Z,507.63,91.37,0,0,599,507.63,91.37,1,Closed,Shipped,2023-11-21T05:29:17Z,"Elegant eagle's Unisex Waist Bag, Multipurpose Utility Waist Pouch, Fanny Pack,Cross Body, Strap to Leg or Hip, for Motorcycling, Outdoor, Hiking, Adventure, and Travel"
171-0042705-5418744,2023-11-19T13:15:01Z,370.48,18.52,0,0,389,665.4,71.6,1,Closed,Shipped,2023-11-19T18:52:11Z,Jockey Snug Fit Low-Neck Thermal Spaghetti Top for Women 2501_Charcoal Melange_L
171-0042705-5418744,2023-11-19T13:15:01Z,147.46,26.54,0,-17.4',330.6,665.4,71.6,2,Closed,Shipped,2023-11-19T18:52:11Z,NIVEA Protect & Care Roll On(50ml)
407-5475640-5198743,2023-11-18T05:47:48Z,"1,270.34",228.66,0,0,"1,499","1,270.34",228.66,1,Closed,Shipped,2023-11-22T08:31:29Z,Helios Sports & Sneaker Care Kit 150 ml (Pack Of 6)
407-7010785-5713915,2023-11-16T12:46:57Z,211.02,37.98,0,0,249,211.02,37.98,1,Closed,Shipped,2023-11-18T09:02:56Z,Spartan Shield [2 PACK Screen Guard Compatible For Honda CB 300R Bike Digital Speedometer Instrument Cluster Display Protector for CB300R Motorcycle Accessories Parts
407-0959630-8981133,2023-11-10T17:32:31Z,"1,931.36",347.64,0,0,"2,279","1,931.36",347.64,1,Closed,Shipped,2023-11-15T07:35:56Z,"Treo by Milton Cube Storage Glass Jar Set of 12 Pieces, 1000 ml, Transparent | BPA Free | Storage Jar | Kitchen Organizer Modular | Multipurpose Jar"
408-7513013-5964339,2023-11-10T12:24:43Z,659.82,79.18,0,0,739,659.82,79.18,1,Closed,Shipped,2023-11-10T19:27:05Z,Campus Women's Jessica BLU/Peach Running Shoes 6-UK/India
408-4711072-0412366,2023-11-09T14:04:38Z,946.61,170.39,0,0,"1,117",946.61,170.39,1,Closed,Shipped,2023-11-10T17:05:12Z,"ASIAN Men's Carbon-02 Sports Running,Walking & Gym Shoes with Carbon Cushion Technology Phylon Sole with Memory Form Casual Sneaker Shoes for Men's & Boy's"
408-0723177-7908354,2023-11-09T13:51:58.810Z,"1,117",0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,"ASIAN Men's Carbon-02 Sports Running,Walking & Gym Shoes with Carbon Cushion Technology Phylon Sole with Memory Form Casual Sneaker Shoes for Men's & Boy's"
407-4012080-2947508,2023-11-09T09:35:26Z,230.51,41.49,0,0,272,230.51,41.49,1,Closed,Shipped,2023-11-09T11:22:07Z,Biotique Apricot Refreshing Body Wash | Keeps Skin Fresh and Clean | Brightens Skin and Reducing Dark Spots  | 100% Botanical Extracts | Suitable for All Skin Types | 800ml
407-8720670-3942741,2023-11-08T18:30:08Z,128.81,23.19,0,0,152,128.81,23.19,1,Closed,Shipped,2023-11-08T22:25:18Z,"Win Pens Triam Tr Pen, (Black 40 Pcs) | Lightweight Body Design | Use and Throw Pens | For One Time Use | Ideal for School Office & Business | Budget Friendly Stick Ball Point Pens"
171-5216971-5717915,2023-11-07T13:58:17Z,143.81,7.19,0,0,151,143.81,7.19,1,Closed,Shipped,2023-11-07T21:15:15Z,"Khadi Omorose Reetha Powder For Hair, 100 grams"
171-6248812-3968306,2023-11-07T13:58:17Z,379,0,0,0,379,379,0,1,Closed,Shipped,2023-11-08T12:38:32Z,NIINE Naturally Soft Ultra Thin XL+ Sanitary Napkins for Heavy Flow (Pack of 1) 50 Pads with Free Biodegradable Disposal Bags
171-4280081-1571529,2023-11-07T13:58:17Z,223.81,11.19,0,0,235,223.81,11.19,1,Closed,Shipped,2023-11-07T19:39:19Z,Baidyanath Amlaki Rasayan - 120 g (Pack of 2)
171-3213003-2945119,2023-11-07T13:58:17Z,188.39,33.91,0,0,222.3,188.39,33.91,1,Closed,Shipped,2023-11-08T04:29:03Z,"Ourdaily Vitamin E-400mg by Piramal for beautiful skin, healthy hair and eyes-60 capsules"
171-1512132-6620362,2023-11-07T13:58:17Z,171.43,8.57,60,0,240,171.43,8.57,1,Closed,Shipped,2023-11-09T04:49:58Z,Sandu Bhringajeevani Liquid (450 ml)
407-6595081-4121964,2023-11-07T13:35:46Z,151.69,27.31,0,0,358,789.82,142.18,2,Closed,Shipped,2023-11-07T21:34:54Z,Presto! Disinfectant Surface/Floor Cleaner - 2 L (Lavender)|Kills 99.9% Germs
407-6595081-4121964,2023-11-07T13:35:46Z,309.32,55.68,0,0,365,789.82,142.18,1,Closed,Shipped,2023-11-07T21:34:54Z,"Surf Excel Matic Top Load Liquid Detergent 2 L Refill Pouch, Designed To Remove Tough Stains, For Top Load Washing Machines"
407-6595081-4121964,2023-11-07T13:35:46Z,177.12,31.88,0,0,209,789.82,142.18,1,Closed,Shipped,2023-11-07T21:34:54Z,Genteel Matic Liquid Detergent Refill Pouch for Top load Washing - 2kg | No Soda Formula | with Added Fabric Conditioner
407-4183032-0136338,2023-11-06T19:04:57.239Z,272,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,Biotique Apricot Refreshing Body Wash | Keeps Skin Fresh and Clean | Brightens Skin and Reducing Dark Spots  | 100% Botanical Extracts | Suitable for All Skin Types | 800ml
407-3659853-0308364,2023-11-06T19:04:57Z,83.9,15.1,0,-15.25',83.75,83.9,15.1,1,Closed,Shipped,2023-11-06T21:24:09Z,Biotique Rice Water & Niacinamide Gel Face Wash Removes Excess Oils & Reduce Blemishes of the Skin | Glass Skin | For Men & Women - 25ml
407-5062058-1626751,2023-11-06T16:51:54Z,383.04,45.96,0,0,429,383.04,45.96,1,Closed,Shipped,2023-11-08T05:29:37Z,"Rusabl Bamboo Chopping Board - Vegetable Cutting Board for Fruits, Vegetables, Multipurpose for Kitchen with Metal Handle, Biodegradable, 100% BPA Free and Anti-Microbial (26 x 36 x 1.8 cms, Brown)"
407-8014472-1783544,2023-11-06T16:44:09.712Z,272,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,Biotique Apricot Refreshing Body Wash | Keeps Skin Fresh and Clean | Brightens Skin and Reducing Dark Spots  | 100% Botanical Extracts | Suitable for All Skin Types | 800ml
407-8377775-8565960,2023-11-06T16:44:09.712Z,99,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,Biotique Rice Water & Niacinamide Gel Face Wash Removes Excess Oils & Reduce Blemishes of the Skin | Glass Skin | For Men & Women - 25ml
407-1509061-7418728,2023-11-06T16:38:34Z,138.39,16.61,0,0,155,649.11,77.89,1,Closed,Shipped,2023-11-07T08:48:05Z,"Lify 2 Pair Super Quality 19 Colors Flat Shoe Laces 5/16 Wide Shoelaces for Athletic Running Sneakers Shoes Boot Strings (180CM (70.86-Inch), Peacock Green)"
407-1509061-7418728,2023-11-06T16:38:34Z,127.68,15.32,0,0,143,649.11,77.89,1,Closed,Shipped,2023-11-07T08:48:05Z,"Lify 2 Pair Super Quality 19 Colors Flat Shoe Laces 5/16 Wide Shoelaces for Athletic Running Sneakers Shoes Boot Strings (180CM (70.86-Inch), Yellow)"
407-0718447-8797968,2023-11-06T16:38:34Z,445.54,53.46,0,0,499,445.54,53.46,1,Closed,Shipped,2023-11-07T09:50:13Z,Dorca Dust Care Television Cover for Samsung 138 cm (55 inches) 4K Ultra HD Smart NEO QLED TV QA55QN90BAKLXL
407-6412472-0585120,2023-11-06T16:38:34Z,253.39,45.61,0,0,299,253.39,45.61,1,Closed,Shipped,2023-11-07T04:36:22Z,GLITCH | PS5 Dust Cover | Covers for Playstation 5 | Accessories for Console Waterproof Anti Scratch Dust Guard Sleeve | Digital Edition & Disc Edition | Protection Protector Vertical | Black
407-1509061-7418728,2023-11-06T16:38:34Z,127.68,15.32,0,0,143,649.11,77.89,1,Closed,Shipped,2023-11-07T08:48:05Z,"Lify 2 Pair Super Quality 19 Colors Flat Shoe Laces 5/16 Wide Shoelaces for Athletic Running Sneakers Shoes Boot Strings (180CM (70.86-Inch), Ocean Blue)"
407-1509061-7418728,2023-11-06T16:38:34Z,127.68,15.32,0,0,143,649.11,77.89,1,Closed,Shipped,2023-11-07T08:48:05Z,"Lify 2 Pair Super Quality 19 Colors Flat Shoe Laces 5/16 Wide Shoelaces for Athletic Running Sneakers Shoes Boot Strings (180CM (70.86-Inch), Beige)"
407-1509061-7418728,2023-11-06T16:38:34Z,127.68,15.32,0,0,143,649.11,77.89,1,Closed,Shipped,2023-11-07T08:48:05Z,"Lify 2 Pair Super Quality 19 Colors Flat Shoe Laces 5/16 Wide Shoelaces for Athletic Running Sneakers Shoes Boot Strings (180CM (70.86-Inch), Royal Blue)"
407-0606384-1221166,2023-11-06T13:49:06Z,207.63,37.37,0,0,245,207.63,37.37,1,Closed,Shipped,2023-11-07T09:10:14Z,Himalaya Baby Shampoo (400 ml)
407-5353693-9510742,2023-11-06T09:47:00.869Z,"2,279",0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,"Treo by Milton Cube Storage Glass Jar Set of 12 Pieces, 1000 ml, Transparent | BPA Free | Storage Jar | Kitchen Organizer Modular | Multipurpose Jar"
407-4198239-6124354,2023-10-30T17:27:23Z,271.19,48.81,0,-28.8',931.2,813.57,146.43,3,Closed,Shipped,2023-10-30T20:09:14Z,Biotique Apricot Refreshing Body Wash | Keeps Skin Fresh and Clean | Brightens Skin and Reducing Dark Spots  | 100% Botanical Extracts | Suitable for All Skin Types | 800ml
407-6333177-9901956,2023-10-30T09:00:41Z,249.11,29.89,0,0,558,498.22,59.78,2,Closed,Shipped,2023-10-31T06:15:23Z,"CR18 COLLLECTION Stainless Steel 2 Layer Kitchen Spice Rack| Modular Kitchen Storage Rack | Kitchen Organizer Multipurpose Storage Shelf/Rack, Silver"
407-8459883-4704346,2023-10-30T08:57:52.753Z,279,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,"CR18 COLLLECTION Stainless Steel 2 Layer Kitchen Spice Rack| Modular Kitchen Storage Rack | Kitchen Organizer Multipurpose Storage Shelf/Rack, Silver"
407-7015384-0223546,2023-10-30T08:57:52Z,249.11,29.89,0,0,279,249.11,29.89,1,Closed,Shipped,2023-10-31T03:40:11Z,Leawall Multipurpose Plastic Baskets Home/Kitchen Storage Basket Pack of 3 Baskets with 3 Lids
407-1058476-3266704,2023-10-30T08:57:52Z,284.82,34.18,0,0,319,284.82,34.18,1,Closed,Shipped,2023-10-31T07:30:02Z,"KSP HOME Plastic (pack of 6) Multipurpose Desk Organizer Tray Office Drawer Dividers Storage Bins for Kitchen, Bathroom, Office, Makeup, Bedroom Dresser, Craft Basket Rack Multicolour (23×8×5 cm)"
407-8168407-5641112,2023-10-30T08:30:39Z,643.22,115.78,0,0,759,643.22,115.78,1,Closed,Shipped,2023-11-01T05:49:36Z,"Treo By Milton Cube Storage Glass Jar, Set of 4, 1000 ml Each, Transparent | BPA Free | Storage Jar | Kitchen Organizer | Modular | Multipurpose Jar"
407-8168407-5641112,2023-10-30T08:30:39Z,494.07,88.93,0,0,583,494.07,88.93,1,Closed,Shipped,2023-11-01T05:49:07Z,"Treo By Milton Cube Storage Glass Jar, Set of 6, 310 ml Each, Transparent | BPA Free | Storage Jar | Kitchen Organizer | Modular |Multipurpose Jar | Cookies Jar |"
171-1421893-7848316,2023-10-29T14:54:00Z,37.29,6.71,0,0,88,74.58,13.42,2,Closed,Shipped,2023-10-31T06:02:36Z,TECHNOVIBES Capsule Shape Travel Toothbrush Case Holder Portable Toothbrush Storage Plastic Toothbrush Holder (Size:-20cmX6cmX7) (Pack of 1)
171-9944476-3286717,2023-10-29T14:52:33.874Z,44,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,TECHNOVIBES Capsule Shape Travel Toothbrush Case Holder Portable Toothbrush Storage Plastic Toothbrush Holder (Size:-20cmX6cmX7) (Pack of 1)
171-3754028-0063522,2023-10-29T14:51:50.442Z,75,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,XML Capsule Shape Travel Toothbrush Toothpaste Case Cove Holder Portable Toothbrush Storage Plastic Toothbrush Holder (Black)
171-4174654-2948362,2023-10-29T06:19:32Z,977.14,48.86,0,0,"1,026",977.14,48.86,1,Closed,Shipped,2023-10-30T04:33:43Z,Reebok Straight Women's Pant (GK6778_M_Black_M)
171-3924597-8389941,2023-10-25T11:10:07.210Z,0,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,Washing Machine Installation Service by IFB
171-4601027-9465129,2023-10-25T11:10:07Z,"19,483.05","3,506.95",0,-500',"22,490","19,483.05","3,506.95",1,Closed,Shipped,2023-10-27T17:37:49Z,"IFB 6 Kg 5 Star AI Powered Fully Automatic Front Load Washing Machine 2X Power Steam (DIVA AQUA GBS 6010, 2023 Model, Grey, In-built Heater, 4 years Comprehensive Warranty)"
408-8611329-5662709,2023-10-24T14:53:28Z,0,0,0,0,0,0,0,1,Closed,Shipped,2023-10-26T10:34:25Z,"Cello Imperial Winter Frost Opalware Dinner Set, 11 inch Full Plate, 33 Units, White"
171-4832016-0037137,2023-10-19T04:38:09Z,284,0,0,0,284,284,0,1,Closed,Shipped,2023-10-19T09:02:13Z,Whisper Ultra Clean Sanitary Pads for Women|30 thin Pads|XL|Hygiene & Comfort|Soft Wings |Dry top sheet|Suitable for Heavy flow|Odour free|28.4 cm Long|With disposable wrap
171-7139552-9030707,2023-10-19T04:38:09Z,94.07,16.93,0,0,111,94.07,16.93,1,Closed,Shipped,2023-10-19T09:02:18Z,"Sunfeast Dark Fantasy Yumfills, 242g, Rich Chocolate Pie Cake"
171-8091621-0690740,2023-10-18T07:06:02Z,157.62,28.38,0,0,186,157.62,28.38,1,Closed,Shipped,2023-10-18T15:32:54Z,Layer'r Shot Gold Passion Body Spray 135ml
407-3454087-0057959,2023-10-13T18:25:31.103Z,343,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,"Neutrogena Deep Clean Facial Cleanser For Normal To Oily Skin, 200ml"
407-2390660-5897955,2023-10-13T18:25:31.103Z,259,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,"Swiss Beauty Hydra Anti Wrinkle Eye Serum Patch| Treats Dark Circles, Fine Lines And Wrinkles | Enriched With Collagen And Aloe Vera Extract | Shade -Gold, 60 Pcs|"
171-9679000-6634705,2023-10-11T15:00:33Z,311.86,56.14,0,0,368,311.86,56.14,1,Closed,Shipped,2023-10-16T11:01:14Z,"Rustic Art Organic Face Wash Concentrate (Neem Basil, 50 g (Pack of 2))"
171-8778419-3985961,2023-10-11T15:00:33Z,197.46,35.54,0,0,233,197.46,35.54,1,Closed,Shipped,2023-10-16T11:01:21Z,"Nivea Body Lotion For Very Dry Skin, Cocoa Nourish, With Coconut Oil & Cocoa Butter, For Men & Women, 400 ml"
171-5999059-8440332,2023-10-09T17:10:35Z,"2,414.41",434.59,0,0,"2,849","2,414.41",434.59,1,Closed,Shipped,2023-10-18T19:42:38Z,"Cello Imperial Winter Frost Opalware Dinner Set, 11 inch Full Plate, 33 Pieces, White"
171-6481841-2616347,2023-10-04T12:36:32Z,441.53,79.47,0,0,521,441.53,79.47,1,Closed,Shipped,2023-10-04T17:27:17Z,Indulekha Bringha Shampoo|| Proprietary Ayurvedic Medicine for Hairfall|| 580ml
171-5864076-2434765,2023-09-23T11:05:32Z,758.04,90.96,0,0,849,758.04,90.96,1,Closed,Shipped,2023-09-25T12:21:28Z,Happilo 100% Natural Premium California Almonds 1kg Value Pack Pouch | Premium Badam Giri | High in Fiber & Boost Immunity | Real Nuts | Whole Natural Badam
171-6935214-2487551,2023-09-23T11:05:32Z,135,0,0,-6.75',128.25,893.04,90.96,1,Closed,Shipped,2023-09-23T23:32:24Z,"Girl Who Knew Too Much, The"
171-5925187-7860307,2023-09-23T11:05:32Z,96.61,17.39,0,-5.71',108.29,239.83,43.17,1,Closed,Shipped,2023-09-23T21:24:17Z,"Sunfeast Dark Fantasy Yumfills, 242g, Rich Chocolate Pie Cake"
171-0366261-5599543,2023-09-23T11:05:32Z,159,0,0,-7.95',151.05,345.61,22.39,1,Closed,Shipped,2023-09-23T21:24:22Z,"That Night: Four Friends, Twenty Years,"
171-5925187-7860307,2023-09-23T11:05:32Z,143.22,25.78,0,-8.45',160.55,239.83,43.17,1,Closed,Shipped,2023-09-23T21:24:17Z,"McVitie's Digestive High Fibre biscuits with Goodness of Wholewheat, 959.1g/1kg Super Saver Family Pack (weight may vary)"
171-5925187-7860307,2023-09-23T11:05:32Z,100,0,0,0,0,Not Available,Not Available,0,Closed,Not Available,Not Available,"Unibic Choco Chip Cookies Super Saver Pack 500g, Delicious Crunchy Chocolate Cookies, Enriched with Choco Chips"
171-9195185-0193166,2023-09-23T11:05:32Z,348,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,Mamaearth ME First Rain Eau De Parfum for a Trip Down Memory Lane - Pack of 3 (24 Ml)
171-5925187-7860307,2023-09-23T11:05:32Z,218,0,0,0,0,Not Available,Not Available,0,Closed,Not Available,Not Available,"MidBreak Sugar-Free Coconut Biscuits - High Fiber, Gut-Friendly, Low Glycemic Index Cookies Tasty Healthy Snacks Pack of 1"
171-0366261-5599543,2023-09-23T11:05:32Z,186.61,22.39,0,-10.45',198.55,345.61,22.39,1,Closed,Shipped,2023-09-23T21:24:22Z,Happilo Premium Californian Almonds Roasted & Salted 200 g | Badam Dry Fruit | High Protein Snack & Super Healthy Crunchy Nuts | Vitamins & Minerals Rich | Freshly Roasted and Lightly Salted
171-6935214-2487551,2023-09-23T11:05:32Z,758.04,90.96,0,-42.44',806.56,893.04,90.96,1,Closed,Shipped,2023-09-23T23:32:24Z,"Amazon Brand - Vedaka Popular Whole California Almonds, 1kg"
171-9106529-2339565,2023-09-18T17:17:22Z,253.38,45.62,0,0,299,253.38,45.62,1,Closed,Shipped,2023-09-18T20:06:48Z,"Biotique Sandalwood Sunscreen Ultra Soothing Face Lotion, SPF 50+ |Ultra Protective Lotion| Keeps Skin Soft, Fair and Moisturized| Water Resistant| For All Skin Types| 120ml"
171-9916239-5987500,2023-09-18T17:13:01.424Z,210,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,"Vaseline Gluta-Hya Dewy Radiance, 200ml, Serum-In-Lotion, Boosted With GlutaGlow, for Visibly Brighter Skin from 1st Use"
171-8447656-9569159,2023-09-16T08:16:48Z,227.96,41.04,0,0,269,594.06,106.94,1,Closed,Shipped,2023-09-16T21:28:20Z,"Fiama Shower Gel Lemongrass & Jojoba Body Wash With Skin Conditioners For Smooth Skin, 500ml Pump"
171-8447656-9569159,2023-09-16T08:16:48Z,366.1,65.9,0,0,432,594.06,106.94,1,Closed,Shipped,2023-09-16T21:28:20Z,"Cetaphil Moisturising Cream for Face & Body , Dry to Normal skin, 80 gm"
171-7900586-9285951,2023-09-16T08:16:48Z,455.94,82.06,0,0,538,455.94,82.06,1,Closed,Shipped,2023-09-16T21:28:16Z,"The Derma Co 1% Hyaluronic Sunscreen SPF 50 Aqua Gel, PA++++, Lightweight, No white-cast for Broad Spectrum & Blue Light Protection for Oily, Dry, Acne-prone Skin - 80g"
171-8886783-6996341,2023-09-12T17:43:17Z,456.19,22.81,0,0,479,456.19,22.81,1,Closed,Shipped,2023-09-13T08:10:57Z,"Vfirst Baby Boy and Baby Girl Full Sleeves Soft Cotton Hosiery Vests, Front Open Jhabla T-Shirt with Pyjama Pants Dress for Kids Infant Toddler Casual New Born Baby Clothes Pack of - 3 (0-3 Months)"
407-7628237-9309127,2023-09-09T11:45:06Z,133.05,23.95,0,0,157,473.26,77.74,1,Closed,Shipped,2023-09-14T21:32:18Z,NIVEA Strawberry Shine 4.8g Lip Balm|24 H Melt in Moisture Formula|Natural Oils|Glossy Finish
407-7628237-9309127,2023-09-09T11:45:06Z,216.1,38.9,0,0,255,473.26,77.74,1,Closed,Shipped,2023-09-14T21:32:18Z,"Pond's Super Light Gel Oil Free Moisturiser With Hyaluronic Acid + Vitamin E, 200 ML"
407-3648291-4265153,2023-09-09T11:45:06Z,128.81,23.19,0,-7.6',144.4,233.89,42.11,1,Closed,Shipped,2023-09-14T21:32:22Z,Zureni Self Adhesive Wall Hanger Hook Transparent Reusable Traceless Sticky Hooks Waterproof and Oilproof for Bathroom Kitchen (Pack of 10)
407-7628237-9309127,2023-09-09T11:45:06Z,124.11,14.89,0,-6.98',132.02,473.26,77.74,1,Closed,Shipped,2023-09-14T21:32:18Z,"Lexton 40 Feet LED Decorative String Light |for Indoor & Outdoor Decorations (Warm White, Pack of 1), standard (Lex-String/40Feet)"
407-3648291-4265153,2023-09-09T11:45:06Z,105.08,18.92,0,-6.22',117.78,233.89,42.11,1,Closed,Shipped,2023-09-14T21:32:22Z,"Aristo Lock & Fresh 202 Plastic Storage Container - 1500 ML, Transparent Clear, large (LOCK&FRESH202) (15.5 x 15.5 x 10cm)"
407-7628237-9309127,2023-09-09T11:45:06Z,356.25,42.75,0,-19.9',379.1,356.25,42.75,1,Closed,Shipped,2023-09-15T11:14:41Z,"Ebee Shoe Rack with 3 Shelves (Grey, Metal)"
407-6833472-9649116,2023-09-09T11:11:55Z,284.76,14.24,0,0,299,284.76,14.24,1,Closed,Shipped,2023-09-13T05:56:52Z,"Womens Seamless Shaping Boyshorts Panties Tummy Control Underwear Slimming Shapewear Shorts, Beige-light Tummy Control, Small"
171-9574979-5021948,2023-09-08T16:01:54Z,246.67,12.33,0,0,259,246.67,12.33,1,Closed,Shipped,2023-09-09T12:09:21Z,"OYO BABY Waterproof Baby Bed Protector Dry Sheets for New Born Babies | Reusable Mats | Cot & Bassinet Gift Pack (Gift Pack 2, (70cm X 50cm), Salmon Rose + Firoza)"
171-9574979-5021948,2023-09-08T16:01:54Z,173.73,31.27,0,0,205,173.73,31.27,1,Closed,Shipped,2023-09-09T06:20:17Z,"Vim Dishwash Liquid Gel Lemon, With Lemon Fragrance, Leaves No Residue, Grease Cleaner For All Utensils, 900 ml Refill Pouch"
171-5934353-1624328,2023-09-08T16:01:54Z,475.24,23.76,1.9,0,499,475.24,23.76,1,Closed,Shipped,2023-09-09T10:14:00Z,"EIO 100% Cotton Rompers/Sleep Suits/Jumpsuit/Night Suits for Baby Boys & Girls, Infants, New Born Pack of 3 Purple"
171-9574979-5021948,2023-09-08T16:01:54Z,"1,059.32",190.68,0,0,"1,250","1,059.32",190.68,1,Closed,Shipped,2023-09-10T05:27:20Z,Ariel Matic Front Load Detergent Washing Powder - 4 Kg+2 KG free
171-5934353-1624328,2023-09-08T16:01:54Z,380,19,0,0,399,921.9,46.1,1,Closed,Shipped,2023-09-10T05:27:15Z,Nimmi Women's Cotton Hipsters (Pack of 6) (202--Large_Multicolored_Large)
